module,type,name,res_id,src,value
base,model,"ir.module.module,description",base.module_l10n_do,"
This is the base module to manage the accounting chart for Dominican Republic.
==============================================================================

* Chart of Accounts.
* The Tax Code Chart for Domincan Republic
* The main taxes used in Domincan Republic
* Fiscal position for local ","
This is the base module to manage the accounting chart for Dominican Republic.
==============================================================================

* Chart of Accounts.
* The Tax Code Chart for Domincan Republic
* The main taxes used in Domincan Republic
* Fiscal position for local "
base,model,"ir.module.module,description",base.module_l10n_ec,"
This is the base module to manage the accounting chart for Ecuador in OpenERP.
==============================================================================

Accounting chart and localization for Ecuador.
    ","
这是用于管理厄瓜多尔科目表的基础模块
==============================================================================

厄瓜多尔的科目表和本地化模块
    "
base,model,"ir.module.module,description",base.module_l10n_gr,"
This is the base module to manage the accounting chart for Greece.
==================================================================

Greek accounting chart and localization.
    ","
瑞典会计科目
    "
base,model,"ir.module.module,description",base.module_l10n_gt,"
This is the base module to manage the accounting chart for Guatemala.
=====================================================================

Agrega una nomenclatura contable para Guatemala. También icluye impuestos y
la moneda del Quetzal. -- Adds accounting chart for Guatemala. It also includes
taxes and the Quetzal currency.","
This is the base module to manage the accounting chart for Guatemala.
=====================================================================

Agrega una nomenclatura contable para Guatemala. También icluye impuestos y
la moneda del Quetzal. -- Adds accounting chart for Guatemala. It also includes
taxes and the Quetzal currency."
base,model,"ir.module.module,description",base.module_l10n_hn,"
This is the base module to manage the accounting chart for Honduras.
====================================================================
    
Agrega una nomenclatura contable para Honduras. También incluye impuestos y la
moneda Lempira. -- Adds accounting chart for Honduras. It also includes taxes
and the Lempira currency.","
This is the base module to manage the accounting chart for Honduras.
====================================================================
    
Agrega una nomenclatura contable para Honduras. También incluye impuestos y la
moneda Lempira. -- Adds accounting chart for Honduras. It also includes taxes
and the Lempira currency."
base,model,"ir.module.module,description",base.module_l10n_lu,"
This is the base module to manage the accounting chart for Luxembourg.
======================================================================

    * the Luxembourg Official Chart of Accounts (law of June 2009 + 2011 chart and Taxes),
    * the Tax Code Chart for Luxembourg
    * the main taxes used in Luxembourg
    * default fiscal position for local, intracom, extracom ","
This is the base module to manage the accounting chart for Luxembourg.
======================================================================

    * the Luxembourg Official Chart of Accounts (law of June 2009 + 2011 chart and Taxes),
    * the Tax Code Chart for Luxembourg
    * the main taxes used in Luxembourg
    * default fiscal position for local, intracom, extracom "
base,model,"ir.module.module,description",base.module_l10n_ma,"
This is the base module to manage the accounting chart for Maroc.
=================================================================

Ce Module charge le modèle du plan de comptes standard Marocain et permet de
générer les états comptables aux normes marocaines (Bilan, CPC (comptes de
produits et charges), balance générale à 6 colonnes, Grand livre cumulatif...).
L'intégration comptable a été validé avec l'aide du Cabinet d'expertise comptable
Seddik au cours du troisième trimestre 2010.","
This is the base module to manage the accounting chart for Maroc.
=================================================================

Ce Module charge le modèle du plan de comptes standard Marocain et permet de
générer les états comptables aux normes marocaines (Bilan, CPC (comptes de
produits et charges), balance générale à 6 colonnes, Grand livre cumulatif...).
L'intégration comptable a été validé avec l'aide du Cabinet d'expertise comptable
Seddik au cours du troisième trimestre 2010."
base,model,"ir.module.module,description",base.module_l10n_uk,"
This is the latest UK OpenERP localisation necessary to run OpenERP accounting for UK SME's with:
=================================================================================================
    - a CT600-ready chart of accounts
    - VAT100-ready tax structure
    - InfoLogic UK counties listing
    - a few other adaptations","
This is the latest UK OpenERP localisation necessary to run OpenERP accounting for UK SME's with:
=================================================================================================
    - a CT600-ready chart of accounts
    - VAT100-ready tax structure
    - InfoLogic UK counties listing
    - a few other adaptations"
base,model,"ir.module.module,description",base.module_procurement,"
This is the module for computing Procurements.
==============================================

This procurement module only depends on the product module and is not useful
on itself.  Procurements represent needs that need to be solved by a procurement
rule.  When a procurement is created, it is confirmed.  When a rule is found,
it will be put in running state.  After, it will check if what needed to be done
for the rule has been executed.  Then it will go to the done state.  A procurement
can also go into exception, for example when it can not find a rule and it can be cancelled.

The mechanism will be extended by several modules.  The procurement rule of stock will
create a move and the procurement will be fulfilled when the move is done.
The procurement rule of sale_service will create a task.  Those of purchase or
mrp will create a purchase order or a manufacturing order.

The scheduler will check if it can assign a rule to confirmed procurements and if
it can put running procurements to done.

Procurements in exception should be checked manually and can be re-run.
    ","
This is the module for computing Procurements.
==============================================

This procurement module only depends on the product module and is not useful
on itself.  Procurements represent needs that need to be solved by a procurement
rule.  When a procurement is created, it is confirmed.  When a rule is found,
it will be put in running state.  After, it will check if what needed to be done
for the rule has been executed.  Then it will go to the done state.  A procurement
can also go into exception, for example when it can not find a rule and it can be cancelled.

The mechanism will be extended by several modules.  The procurement rule of stock will
create a move and the procurement will be fulfilled when the move is done.
The procurement rule of sale_service will create a task.  Those of purchase or
mrp will create a purchase order or a manufacturing order.

The scheduler will check if it can assign a rule to confirmed procurements and if
it can put running procurements to done.

Procurements in exception should be checked manually and can be re-run.
    "
base,model,"ir.module.module,description",base.module_l10n_ro,"
This is the module to manage the Accounting Chart, VAT structure, Fiscal Position and Tax Mapping.
It also adds the Registration Number for Romania in OpenERP.
================================================================================================================

Romanian accounting chart and localization.
    ","
This is the module to manage the Accounting Chart, VAT structure, Fiscal Position and Tax Mapping.
It also adds the Registration Number for Romania in OpenERP.
================================================================================================================

Romanian accounting chart and localization.
    "
base,model,"ir.module.module,description",base.module_l10n_ca,"
This is the module to manage the English and French - Canadian accounting chart in OpenERP.
===========================================================================================

Canadian accounting charts and localizations.

Fiscal positions
----------------

When considering taxes to be applied, it is the province where the delivery occurs that matters. 
Therefore we decided to implement the most common case in the fiscal positions: delivery is the 
responsibility of the supplier and done at the customer location.

Some examples:

1) You have a customer from another province and you deliver to his location.
On the customer, set the fiscal position to his province.

2) You have a customer from another province. However this customer comes to your location
with their truck to pick up products. On the customer, do not set any fiscal position.

3) An international supplier doesn't charge you any tax. Taxes are charged at customs 
by the customs broker. On the supplier, set the fiscal position to International.

4) An international supplier charge you your provincial tax. They are registered with your
provincial government and remit taxes themselves. On the supplier, do not set any fiscal 
position.
    ","
This is the module to manage the English and French - Canadian accounting chart in OpenERP.
===========================================================================================

Canadian accounting charts and localizations.

Fiscal positions
----------------

When considering taxes to be applied, it is the province where the delivery occurs that matters. 
Therefore we decided to implement the most common case in the fiscal positions: delivery is the 
responsibility of the supplier and done at the customer location.

Some examples:

1) You have a customer from another province and you deliver to his location.
On the customer, set the fiscal position to his province.

2) You have a customer from another province. However this customer comes to your location
with their truck to pick up products. On the customer, do not set any fiscal position.

3) An international supplier doesn't charge you any tax. Taxes are charged at customs 
by the customs broker. On the supplier, set the fiscal position to International.

4) An international supplier charge you your provincial tax. They are registered with your
provincial government and remit taxes themselves. On the supplier, do not set any fiscal 
position.
    "
base,model,"ir.module.module,description",base.module_l10n_pl,"
This is the module to manage the accounting chart and taxes for Poland in OpenERP.
==================================================================================

To jest moduł do tworzenia wzorcowego planu kont, podatków, obszarów podatkowych i
rejestrów podatkowych. Moduł ustawia też konta do kupna i sprzedaży towarów
zakładając, że wszystkie towary są w obrocie hurtowym.

Niniejszy moduł jest przeznaczony dla odoo 8.0.
Wewnętrzny numer wersji OpenGLOBE 1.02
    ","
This is the module to manage the accounting chart and taxes for Poland in OpenERP.
==================================================================================

To jest moduł do tworzenia wzorcowego planu kont, podatków, obszarów podatkowych i
rejestrów podatkowych. Moduł ustawia też konta do kupna i sprzedaży towarów
zakładając, że wszystkie towary są w obrocie hurtowym.

Niniejszy moduł jest przeznaczony dla odoo 8.0.
Wewnętrzny numer wersji OpenGLOBE 1.02
    "
base,model,"ir.module.module,description",base.module_l10n_fr,"
This is the module to manage the accounting chart for France in OpenERP.
========================================================================

This module applies to companies based in France mainland. It doesn't apply to
companies based in the DOM-TOMs (Guadeloupe, Martinique, Guyane, Réunion, Mayotte).

This localisation module creates the VAT taxes of type 'tax included' for purchases
(it is notably required when you use the module 'hr_expense'). Beware that these
'tax included' VAT taxes are not managed by the fiscal positions provided by this
module (because it is complex to manage both 'tax excluded' and 'tax included'
scenarios in fiscal positions).

This localisation module doesn't properly handle the scenario when a France-mainland
company sells services to a company based in the DOMs. We could manage it in the
fiscal positions, but it would require to differentiate between 'product' VAT taxes
and 'service' VAT taxes. We consider that it is too 'heavy' to have this by default
in l10n_fr; companies that sell services to DOM-based companies should update the
configuration of their taxes and fiscal positions manually.

**Credits:** Sistheo, Zeekom, CrysaLEAD, Akretion and Camptocamp.
","
This is the module to manage the accounting chart for France in OpenERP.
========================================================================

This module applies to companies based in France mainland. It doesn't apply to
companies based in the DOM-TOMs (Guadeloupe, Martinique, Guyane, Réunion, Mayotte).

This localisation module creates the VAT taxes of type 'tax included' for purchases
(it is notably required when you use the module 'hr_expense'). Beware that these
'tax included' VAT taxes are not managed by the fiscal positions provided by this
module (because it is complex to manage both 'tax excluded' and 'tax included'
scenarios in fiscal positions).

This localisation module doesn't properly handle the scenario when a France-mainland
company sells services to a company based in the DOMs. We could manage it in the
fiscal positions, but it would require to differentiate between 'product' VAT taxes
and 'service' VAT taxes. We consider that it is too 'heavy' to have this by default
in l10n_fr; companies that sell services to DOM-based companies should update the
configuration of their taxes and fiscal positions manually.

**Credits:** Sistheo, Zeekom, CrysaLEAD, Akretion and Camptocamp.
"
base,model,"ir.module.module,description",base.module_l10n_nl,"
This is the module to manage the accounting chart for Netherlands in OpenERP.
=============================================================================

Read changelog in file __openerp__.py for version information.
Dit is een basismodule om een uitgebreid grootboek- en BTW schema voor
Nederlandse bedrijven te installeren in OpenERP versie 7.0.

De BTW rekeningen zijn waar nodig gekoppeld om de juiste rapportage te genereren,
denk b.v. aan intracommunautaire verwervingen waarbij u 21% BTW moet opvoeren,
maar tegelijkertijd ook 21% als voorheffing weer mag aftrekken.

Na installatie van deze module word de configuratie wizard voor 'Accounting' aangeroepen.
    * U krijgt een lijst met grootboektemplates aangeboden waarin zich ook het
      Nederlandse grootboekschema bevind.

    * Als de configuratie wizard start, wordt u gevraagd om de naam van uw bedrijf
      in te voeren, welke grootboekschema te installeren, uit hoeveel cijfers een
      grootboekrekening mag bestaan, het rekeningnummer van uw bank en de currency
      om Journalen te creeren.

Let op!! -> De template van het Nederlandse rekeningschema is opgebouwd uit 4
cijfers. Dit is het minimale aantal welk u moet invullen, u mag het aantal verhogen.
De extra cijfers worden dan achter het rekeningnummer aangevult met 'nullen'.

    ","
This is the module to manage the accounting chart for Netherlands in OpenERP.
=============================================================================

Read changelog in file __openerp__.py for version information.
Dit is een basismodule om een uitgebreid grootboek- en BTW schema voor
Nederlandse bedrijven te installeren in OpenERP versie 7.0.

De BTW rekeningen zijn waar nodig gekoppeld om de juiste rapportage te genereren,
denk b.v. aan intracommunautaire verwervingen waarbij u 21% BTW moet opvoeren,
maar tegelijkertijd ook 21% als voorheffing weer mag aftrekken.

Na installatie van deze module word de configuratie wizard voor 'Accounting' aangeroepen.
    * U krijgt een lijst met grootboektemplates aangeboden waarin zich ook het
      Nederlandse grootboekschema bevind.

    * Als de configuratie wizard start, wordt u gevraagd om de naam van uw bedrijf
      in te voeren, welke grootboekschema te installeren, uit hoeveel cijfers een
      grootboekrekening mag bestaan, het rekeningnummer van uw bank en de currency
      om Journalen te creeren.

Let op!! -> De template van het Nederlandse rekeningschema is opgebouwd uit 4
cijfers. Dit is het minimale aantal welk u moet invullen, u mag het aantal verhogen.
De extra cijfers worden dan achter het rekeningnummer aangevult met 'nullen'.

    "
base,model,"ir.module.module,description",base.module_l10n_vn,"
This is the module to manage the accounting chart for Vietnam in OpenERP.
=========================================================================

This module applies to companies based in Vietnamese Accounting Standard (VAS).

**Credits:** General Solutions.
","
This is the module to manage the accounting chart for Vietnam in OpenERP.
=========================================================================

This module applies to companies based in Vietnamese Accounting Standard (VAS).

**Credits:** General Solutions.
"
base,model,"ir.module.module,description",base.module_crm_partner_assign,"
This is the module used by OpenERP SA to redirect customers to its partners, based on geolocation.
======================================================================================================

This modules lets you geolocate Leads, Opportunities and Partners based on their address.

Once the coordinates of the Lead/Opportunity is known, they can be automatically assigned
to an appropriate local partner, based on the distance and the weight that was assigned to the partner.
    ","
This is the module used by OpenERP SA to redirect customers to its partners, based on geolocation.
======================================================================================================

This modules lets you geolocate Leads, Opportunities and Partners based on their address.

Once the coordinates of the Lead/Opportunity is known, they can be automatically assigned
to an appropriate local partner, based on the distance and the weight that was assigned to the partner.
    "
base,model,"ir.module.module,description",base.module_pad_project,"
This module adds a PAD in all project kanban views.
===================================================
    ","
This module adds a PAD in all project kanban views.
===================================================
    "
base,model,"ir.module.module,description",base.module_portal_sale,"
This module adds a Sales menu to your portal as soon as sale and portal are installed.
======================================================================================

After installing this module, portal users will be able to access their own documents
via the following menus:

  - Quotations
  - Sale Orders
  - Delivery Orders
  - Products (public ones)
  - Invoices
  - Payments/Refunds

If online payment acquirers are configured, portal users will also be given the opportunity to
pay online on their Sale Orders and Invoices that are not paid yet. Paypal is included
by default, you simply need to configure a Paypal account in the Accounting/Invoicing settings.
    ","
This module adds a Sales menu to your portal as soon as sale and portal are installed.
======================================================================================

After installing this module, portal users will be able to access their own documents
via the following menus:

  - Quotations
  - Sale Orders
  - Delivery Orders
  - Products (public ones)
  - Invoices
  - Payments/Refunds

If online payment acquirers are configured, portal users will also be given the opportunity to
pay online on their Sale Orders and Invoices that are not paid yet. Paypal is included
by default, you simply need to configure a Paypal account in the Accounting/Invoicing settings.
    "
base,model,"ir.module.module,description",base.module_report_webkit,"
This module adds a new Report Engine based on WebKit library (wkhtmltopdf) to support reports designed in HTML + CSS.
=====================================================================================================================

The module structure and some code is inspired by the report_openoffice module.

The module allows:
------------------
    - HTML report definition
    - Multi header support
    - Multi logo
    - Multi company support
    - HTML and CSS-3 support (In the limit of the actual WebKIT version)
    - JavaScript support
    - Raw HTML debugger
    - Book printing capabilities
    - Margins definition
    - Paper size definition

Multiple headers and logos can be defined per company. CSS style, header and
footer body are defined per company.

For a sample report see also the webkit_report_sample module, and this video:
    http://files.me.com/nbessi/06n92k.mov

Requirements and Installation:
------------------------------
This module requires the ``wkhtmltopdf`` library to render HTML documents as
PDF. Version 0.9.9 or later is necessary, and can be found at
http://code.google.com/p/wkhtmltopdf/ for Linux, Mac OS X (i386) and Windows (32bits).

After installing the library on the OpenERP Server machine, you may need to set
the path to the ``wkhtmltopdf`` executable file in a system parameter named
``webkit_path`` in Settings -> Customization -> Parameters -> System Parameters

If you are experiencing missing header/footer problems on Linux, be sure to
install a 'static' version of the library. The default ``wkhtmltopdf`` on
Ubuntu is known to have this issue.


TODO:
-----
    * JavaScript support activation deactivation
    * Collated and book format support
    * Zip return for separated PDF
    * Web client WYSIWYG
","
This module adds a new Report Engine based on WebKit library (wkhtmltopdf) to support reports designed in HTML + CSS.
=====================================================================================================================

The module structure and some code is inspired by the report_openoffice module.

The module allows:
------------------
    - HTML report definition
    - Multi header support
    - Multi logo
    - Multi company support
    - HTML and CSS-3 support (In the limit of the actual WebKIT version)
    - JavaScript support
    - Raw HTML debugger
    - Book printing capabilities
    - Margins definition
    - Paper size definition

Multiple headers and logos can be defined per company. CSS style, header and
footer body are defined per company.

For a sample report see also the webkit_report_sample module, and this video:
    http://files.me.com/nbessi/06n92k.mov

Requirements and Installation:
------------------------------
This module requires the ``wkhtmltopdf`` library to render HTML documents as
PDF. Version 0.9.9 or later is necessary, and can be found at
http://code.google.com/p/wkhtmltopdf/ for Linux, Mac OS X (i386) and Windows (32bits).

After installing the library on the OpenERP Server machine, you may need to set
the path to the ``wkhtmltopdf`` executable file in a system parameter named
``webkit_path`` in Settings -> Customization -> Parameters -> System Parameters

If you are experiencing missing header/footer problems on Linux, be sure to
install a 'static' version of the library. The default ``wkhtmltopdf`` on
Ubuntu is known to have this issue.


TODO:
-----
    * JavaScript support activation deactivation
    * Collated and book format support
    * Zip return for separated PDF
    * Web client WYSIWYG
"
base,model,"ir.module.module,description",base.module_sale_crm,"
This module adds a shortcut on one or several opportunity cases in the CRM.
===========================================================================

This shortcut allows you to generate a sales order based on the selected case.
If different cases are open (a list), it generates one sale order by case.
The case is then closed and linked to the generated sales order.

We suggest you to install this module, if you installed both the sale and the crm
modules.
    ","
This module adds a shortcut on one or several opportunity cases in the CRM.
===========================================================================

This shortcut allows you to generate a sales order based on the selected case.
If different cases are open (a list), it generates one sale order by case.
The case is then closed and linked to the generated sales order.

We suggest you to install this module, if you installed both the sale and the crm
modules.
    "
base,model,"ir.module.module,description",base.module_portal_stock,"
This module adds access rules to your portal if stock and portal are installed.
==========================================================================================
    ","
This module adds access rules to your portal if stock and portal are installed.
==========================================================================================
    "
base,model,"ir.module.module,description",base.module_portal_claim,"
This module adds claim menu and features to your portal if claim and portal are installed.
==========================================================================================
    ","
This module adds claim menu and features to your portal if claim and portal are installed.
==========================================================================================
    "
base,model,"ir.module.module,description",base.module_share,"
This module adds generic sharing tools to your current OpenERP database.
========================================================================

It specifically adds a 'share' button that is available in the Web client to
share any kind of OpenERP data with colleagues, customers, friends.

The system will work by creating new users and groups on the fly, and by
combining the appropriate access rights and ir.rules to ensure that the shared
users only have access to the data that has been shared with them.

This is extremely useful for collaborative work, knowledge sharing,
synchronization with other companies.
    ","
This module adds generic sharing tools to your current OpenERP database.
========================================================================

It specifically adds a 'share' button that is available in the Web client to
share any kind of OpenERP data with colleagues, customers, friends.

The system will work by creating new users and groups on the fly, and by
combining the appropriate access rights and ir.rules to ensure that the shared
users only have access to the data that has been shared with them.

This is extremely useful for collaborative work, knowledge sharing,
synchronization with other companies.
    "
base,model,"ir.module.module,description",base.module_portal_project_issue,"
This module adds issue menu and features to your portal if project_issue and portal are installed.
==================================================================================================
    ","
This module adds issue menu and features to your portal if project_issue and portal are installed.
==================================================================================================
    "
base,model,"ir.module.module,description",base.module_portal_project,"
This module adds project menu and features (tasks) to your portal if project and portal are installed.
======================================================================================================
    ","
This module adds project menu and features (tasks) to your portal if project and portal are installed.
======================================================================================================
    "
base,model,"ir.module.module,description",base.module_portal_gamification,"
This module adds security rules for gamification to allow portal users to participate to challenges
===================================================================================================
    ","
This module adds security rules for gamification to allow portal users to participate to challenges
===================================================================================================
    "
base,model,"ir.module.module,description",base.module_mrp_operations,"
This module adds state, date_start, date_stop in manufacturing order operation lines (in the 'Work Orders' tab).
================================================================================================================

Status: draft, confirm, done, cancel
When finishing/confirming, cancelling manufacturing orders set all state lines
to the according state.

Create menus:
-------------
    **Manufacturing** > **Manufacturing** > **Work Orders**

Which is a view on 'Work Orders' lines in manufacturing order.

Add buttons in the form view of manufacturing order under workorders tab:
-------------------------------------------------------------------------
    * start (set state to confirm), set date_start
    * done (set state to done), set date_stop
    * set to draft (set state to draft)
    * cancel set state to cancel

When the manufacturing order becomes 'ready to produce', operations must
become 'confirmed'. When the manufacturing order is done, all operations
must become done.

The field 'Working Hours' is the delay(stop date - start date).
So, that we can compare the theoretic delay and real delay. 
    ","
This module adds state, date_start, date_stop in manufacturing order operation lines (in the 'Work Orders' tab).
================================================================================================================

Status: draft, confirm, done, cancel
When finishing/confirming, cancelling manufacturing orders set all state lines
to the according state.

Create menus:
-------------
    **Manufacturing** > **Manufacturing** > **Work Orders**

Which is a view on 'Work Orders' lines in manufacturing order.

Add buttons in the form view of manufacturing order under workorders tab:
-------------------------------------------------------------------------
    * start (set state to confirm), set date_start
    * done (set state to done), set date_stop
    * set to draft (set state to draft)
    * cancel set state to cancel

When the manufacturing order becomes 'ready to produce', operations must
become 'confirmed'. When the manufacturing order is done, all operations
must become done.

The field 'Working Hours' is the delay(stop date - start date).
So, that we can compare the theoretic delay and real delay. 
    "
base,model,"ir.module.module,description",base.module_sale_margin,"
This module adds the 'Margin' on sales order.
=============================================

This gives the profitability by calculating the difference between the Unit
Price and Cost Price.
    ","
This module adds the 'Margin' on sales order.
=============================================

This gives the profitability by calculating the difference between the Unit
Price and Cost Price.
    "
base,model,"ir.module.module,description",base.module_project_issue_sheet,"
This module adds the Timesheet support for the Issues/Bugs Management in Project.
=================================================================================

Worklogs can be maintained to signify number of hours spent by users to handle an issue.
                ","
This module adds the Timesheet support for the Issues/Bugs Management in Project.
=================================================================================

Worklogs can be maintained to signify number of hours spent by users to handle an issue.
                "
base,model,"ir.module.module,description",base.module_stock_picking_wave,"
This module adds the picking wave option in warehouse management.
=================================================================
    ","
This module adds the picking wave option in warehouse management.
=================================================================
    "
base,model,"ir.module.module,description",base.module_hr_attendance,"
This module aims to manage employee's attendances.
==================================================

Keeps account of the attendances of the employees on the basis of the
actions(Sign in/Sign out) performed by them.
       ","
此模块用于管理员工的考勤.
==================================================

以员工的登入/退出时间为准，记录员工考勤.
       "
base,model,"ir.module.module,description",base.module_procurement_jit,"
This module allows Just In Time computation of procurement orders.
==================================================================

If you install this module, you will not have to run the regular procurement
scheduler anymore (but you still need to run the minimum order point rule
scheduler, or for example let it run daily).
All procurement orders will be processed immediately, which could in some
cases entail a small performance impact.

It may also increase your stock size because products are reserved as soon
as possible and the scheduler time range is not taken into account anymore.
In that case, you can not use priorities any more on the different picking.
    ","
This module allows Just In Time computation of procurement orders.
==================================================================

If you install this module, you will not have to run the regular procurement
scheduler anymore (but you still need to run the minimum order point rule
scheduler, or for example let it run daily).
All procurement orders will be processed immediately, which could in some
cases entail a small performance impact.

It may also increase your stock size because products are reserved as soon
as possible and the scheduler time range is not taken into account anymore.
In that case, you can not use priorities any more on the different picking.
    "
base,model,"ir.module.module,description",base.module_account_budget,"
This module allows accountants to manage analytic and crossovered budgets.
==========================================================================

Once the Budgets are defined (in Invoicing/Budgets/Budgets), the Project Managers 
can set the planned amount on each Analytic Account.

The accountant has the possibility to see the total of amount planned for each
Budget in order to ensure the total planned is not greater/lower than what he 
planned for this Budget. Each list of record can also be switched to a graphical 
view of it.

Three reports are available:
----------------------------
    1. The first is available from a list of Budgets. It gives the spreading, for 
       these Budgets, of the Analytic Accounts.

    2. The second is a summary of the previous one, it only gives the spreading, 
       for the selected Budgets, of the Analytic Accounts.

    3. The last one is available from the Analytic Chart of Accounts. It gives 
       the spreading, for the selected Analytic Accounts of Budgets.
","
This module allows accountants to manage analytic and crossovered budgets.
==========================================================================

Once the Budgets are defined (in Invoicing/Budgets/Budgets), the Project Managers 
can set the planned amount on each Analytic Account.

The accountant has the possibility to see the total of amount planned for each
Budget in order to ensure the total planned is not greater/lower than what he 
planned for this Budget. Each list of record can also be switched to a graphical 
view of it.

Three reports are available:
----------------------------
    1. The first is available from a list of Budgets. It gives the spreading, for 
       these Budgets, of the Analytic Accounts.

    2. The second is a summary of the previous one, it only gives the spreading, 
       for the selected Budgets, of the Analytic Accounts.

    3. The last one is available from the Analytic Chart of Accounts. It gives 
       the spreading, for the selected Analytic Accounts of Budgets.
"
base,model,"ir.module.module,description",base.module_machine_purchase,"
This module allows to generate machines through purchase invoices.
    ","
This module allows to generate machines through purchase invoices.
    "
base,model,"ir.module.module,description",base.module_base_action_rule,"
This module allows to implement action rules for any object.
============================================================

Use automated actions to automatically trigger actions for various screens.

**Example:** A lead created by a specific user may be automatically set to a specific
sales team, or an opportunity which still has status pending after 14 days might
trigger an automatic reminder email.
    ","
This module allows to implement action rules for any object.
============================================================

Use automated actions to automatically trigger actions for various screens.

**Example:** A lead created by a specific user may be automatically set to a specific
sales team, or an opportunity which still has status pending after 14 days might
trigger an automatic reminder email.
    "
base,model,"ir.module.module,description",base.module_account_analytic_plans,"
This module allows to use several analytic plans according to the general journal.
==================================================================================

Here multiple analytic lines are created when the invoice or the entries
are confirmed.

For example, you can define the following analytic structure:
-------------------------------------------------------------
  * **Projects**
      * Project 1
          + SubProj 1.1
          
          + SubProj 1.2

      * Project 2
      
  * **Salesman**
      * Eric
      
      * Fabien

Here, we have two plans: Projects and Salesman. An invoice line must be able to write analytic entries in the 2 plans: SubProj 1.1 and Fabien. The amount can also be split.
 
The following example is for an invoice that touches the two subprojects and assigned to one salesman:
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
**Plan1:**

    * SubProject 1.1 : 50%
    
    * SubProject 1.2 : 50%
    
**Plan2:**
    Eric: 100%

So when this line of invoice will be confirmed, it will generate 3 analytic lines,for one account entry.

The analytic plan validates the minimum and maximum percentage at the time of creation of distribution models.
        ","
This module allows to use several analytic plans according to the general journal.
==================================================================================

Here multiple analytic lines are created when the invoice or the entries
are confirmed.

For example, you can define the following analytic structure:
-------------------------------------------------------------
  * **Projects**
      * Project 1
          + SubProj 1.1
          
          + SubProj 1.2

      * Project 2
      
  * **Salesman**
      * Eric
      
      * Fabien

Here, we have two plans: Projects and Salesman. An invoice line must be able to write analytic entries in the 2 plans: SubProj 1.1 and Fabien. The amount can also be split.
 
The following example is for an invoice that touches the two subprojects and assigned to one salesman:
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
**Plan1:**

    * SubProject 1.1 : 50%
    
    * SubProject 1.2 : 50%
    
**Plan2:**
    Eric: 100%

So when this line of invoice will be confirmed, it will generate 3 analytic lines,for one account entry.

The analytic plan validates the minimum and maximum percentage at the time of creation of distribution models.
        "
base,model,"ir.module.module,description",base.module_note,"
This module allows users to create their own notes inside OpenERP
=================================================================

Use notes to write meeting minutes, organize ideas, organize personal todo
lists, etc. Each user manages his own personal Notes. Notes are available to
their authors only, but they can share notes to others users so that several
people can work on the same note in real time. It's very efficient to share
meeting minutes.

Notes can be found in the 'Home' menu.
","
This module allows users to create their own notes inside OpenERP
=================================================================

Use notes to write meeting minutes, organize ideas, organize personal todo
lists, etc. Each user manages his own personal Notes. Notes are available to
their authors only, but they can share notes to others users so that several
people can work on the same note in real time. It's very efficient to share
meeting minutes.

Notes can be found in the 'Home' menu.
"
base,model,"ir.module.module,description",base.module_crm_profiling,"
This module allows users to perform segmentation within partners.
=================================================================

It uses the profiles criteria from the earlier segmentation module and improve it. 
Thanks to the new concept of questionnaire. You can now regroup questions into a 
questionnaire and directly use it on a partner.

It also has been merged with the earlier CRM & SRM segmentation tool because they 
were overlapping.

    **Note:** this module is not compatible with the module segmentation, since it's the same which has been renamed.
    ","
This module allows users to perform segmentation within partners.
=================================================================

It uses the profiles criteria from the earlier segmentation module and improve it. 
Thanks to the new concept of questionnaire. You can now regroup questions into a 
questionnaire and directly use it on a partner.

It also has been merged with the earlier CRM & SRM segmentation tool because they 
were overlapping.

    **Note:** this module is not compatible with the module segmentation, since it's the same which has been renamed.
    "
base,model,"ir.module.module,description",base.module_anonymization,"
This module allows you to anonymize a database.
===============================================

This module allows you to keep your data confidential for a given database.
This process is useful, if you want to use the migration process and protect
your own or your customer’s confidential data. The principle is that you run
an anonymization tool which will hide your confidential data(they are replaced
by ‘XXX’ characters). Then you can send the anonymized database to the migration
team. Once you get back your migrated database, you restore it and reverse the
anonymization process to recover your previous data.
    ","
This module allows you to anonymize a database.
===============================================

This module allows you to keep your data confidential for a given database.
This process is useful, if you want to use the migration process and protect
your own or your customer’s confidential data. The principle is that you run
an anonymization tool which will hide your confidential data(they are replaced
by ‘XXX’ characters). Then you can send the anonymized database to the migration
team. Once you get back your migrated database, you restore it and reverse the
anonymization process to recover your previous data.
    "
