module,type,name,res_id,src,value
stock,view,stock.inventory,stock.view_inventory_form,Cancel Inventory,取消盘点
stock,view,stock.move,stock.view_move_form,Cancel Move,取消移动
stock,view,stock.picking,stock.view_picking_form,Cancel Transfer,取消转移
stock,selection,"stock.inventory,state",0,Cancelled,已取消
stock,selection,"stock.move,state",0,Cancelled,已取消
stock,selection,"stock.picking,state",0,Cancelled,已取消
stock,code,addons/stock/stock.py,1854,Cannot unreserve a done move,Cannot unreserve a done move
stock,field,"product.template,loc_case",0,Case,箱子
stock,field,"stock.return.picking,move_dest_exists",0,Chained Move Exists,链式移动已存在
stock,code,addons/stock/static/src/xml/picking.xml,24,Change Location,更改库位
stock,model,"ir.model,name",stock.model_stock_change_product_qty,Change Product Quantity,更改产品数量
stock,code,addons/stock/static/src/xml/picking.xml,170,Change destination location,更改目标库位
stock,code,addons/stock/static/src/xml/picking.xml,173,Change destination location,更改目标库位
stock,code,addons/stock/static/src/xml/picking.xml,169,Change source location,更改源库位
stock,view,stock.picking,stock.view_picking_form,Check Availability,检查可用
stock,help,"stock.location,scrap_location",0,Check this box to allow using this location to put scrapped/damaged goods.,这选项允许这库位能不能放置损耗/毁坏的物资
stock,field,"stock.inventory.line,product_qty",0,Checked Quantity,检查数量
stock,help,"stock.move,partially_available",0,Checks if the move has some stock reserved,Checks if the move has some stock reserved
stock,code,addons/stock/static/src/xml/picking.xml,11,Choose a location,选择库位
stock,code,addons/stock/static/src/xml/picking.xml,23,Close,关闭
stock,code,addons/stock/static/src/xml/picking.xml,42,Close,关闭
stock,code,addons/stock/static/src/xml/picking.xml,66,Close,关闭
stock,field,"stock.incoterms,code",0,Code,编码
stock,field,"stock.picking.type,color",0,Color,色彩
stock,view,website,stock.report_picking,Commitment Date,承诺日期
stock,model,"ir.model,name",stock.model_res_company,Companies,公司
stock,field,"stock.config.settings,company_id",0,Company,公司
stock,field,"stock.inventory,company_id",0,Company,公司
stock,field,"stock.inventory.line,company_id",0,Company,公司
stock,field,"stock.location,company_id",0,Company,公司
stock,field,"stock.location.path,company_id",0,Company,公司
stock,field,"stock.location.route,company_id",0,Company,公司
stock,field,"stock.move,company_id",0,Company,公司
stock,field,"stock.picking,company_id",0,Company,公司
stock,view,stock.quant,stock.quant_search_view,Company,公司
stock,field,"stock.quant,company_id",0,Company,公司
stock,view,stock.quant.package,stock.quant_package_search_view,Company,公司
stock,field,"stock.quant.package,company_id",0,Company,公司
stock,field,"stock.warehouse,company_id",0,Company,公司
stock,field,"stock.warehouse.orderpoint,company_id",0,Company,公司
stock,model,"ir.model,name",stock.model_procurement_orderpoint_compute,Compute Minimum Stock Rules,计算最小库存规则
stock,view,procurement.orderpoint.compute,stock.view_procurement_compute_wizard,Compute Stock,计算库存
stock,model,"ir.actions.act_window,name",stock.action_procurement_compute,Compute Stock Minimum Rules Only,仅计算最小库存规则
stock,model,"ir.ui.menu,name",stock.menu_procurement_compute,Compute Stock Minimum Rules Only,仅计算最小库存规则
stock,model,"ir.ui.menu,name",stock.menu_stock_configuration,Configuration,设置
stock,model,"ir.actions.act_window,name",stock.action_stock_config_settings,Configure Warehouse,配置仓库
stock,view,stock.config.settings,stock.view_stock_config_settings,Configure Warehouse,配置仓库
stock,code,addons/stock/static/src/xml/picking.xml,54,Configure package,配置包裹
stock,code,addons/stock/static/src/xml/picking.xml,175,Configure package,配置包裹
stock,view,stock.move,stock.view_move_picking_form,Confirm,确认
stock,view,stock.picking,stock.view_picking_internal_search,Confirmed,已确认
stock,view,stock.picking,stock.view_picking_internal_search,Confirmed Moves,已确认移动
stock,view,report.stock.lines.date,stock.report_stock_lines_date_search,Consumable,可消耗
stock,view,stock.quant.package,stock.view_quant_package_form,Contained Packages,包含包裹
stock,field,"stock.quant.package,children_ids",0,Contained Packages,包含包裹
stock,field,"stock.location,child_ids",0,Contains,包含
stock,view,stock.quant.package,stock.view_quant_package_form,Content,内容
stock,field,"stock.location,posx",0,Corridor (X),通道(X)
stock,field,"stock.pack.operation,cost",0,Cost,成本
stock,view,product.template,stock.view_template_property_form,Counter-Part Locations Properties,对方库位属性
stock,code,addons/stock/static/src/xml/picking.xml,166,Create / Change Lot,创建或更改批次
stock,code,addons/stock/static/src/xml/picking.xml,35,Create Lot,创建批次
stock,code,addons/stock/static/src/xml/picking.xml,43,Create Lot,创建批次
stock,selection,"procurement.rule,procure_method",0,Create Procurement,创建补货
stock,code,addons/stock/static/src/xml/picking.xml,80,Create backorder,创建欠交订单
stock,field,"stock.inventory,move_ids",0,Created Moves,已创建库存移动
stock,field,"stock.warehouse.orderpoint,procurement_ids",0,Created Procurements,创建补货
stock,field,"make.procurement,create_uid",0,Created by,创建者
stock,field,"procurement.orderpoint.compute,create_uid",0,Created by,创建者
stock,field,"product.putaway,create_uid",0,Created by,创建者
stock,field,"product.removal,create_uid",0,Created by,创建者
stock,field,"stock.change.product.qty,create_uid",0,Created by,创建者
stock,field,"stock.config.settings,create_uid",0,Created by,创建者
stock,field,"stock.fixed.putaway.strat,create_uid",0,Created by,创建者
stock,field,"stock.incoterms,create_uid",0,Created by,创建者
stock,field,"stock.inventory,create_uid",0,Created by,创建者
stock,field,"stock.inventory.line,create_uid",0,Created by,创建者
stock,field,"stock.location,create_uid",0,Created by,创建者
stock,field,"stock.location.path,create_uid",0,Created by,创建者
stock,field,"stock.location.route,create_uid",0,Created by,创建者
stock,field,"stock.move,create_uid",0,Created by,创建者
stock,field,"stock.move.operation.link,create_uid",0,Created by,创建者
stock,field,"stock.move.scrap,create_uid",0,Created by,创建者
stock,field,"stock.pack.operation,create_uid",0,Created by,创建者
stock,field,"stock.picking,create_uid",0,Created by,创建者
stock,field,"stock.picking.type,create_uid",0,Created by,创建者
stock,field,"stock.production.lot,create_uid",0,Created by,创建者
stock,field,"stock.quant,create_uid",0,Created by,创建者
stock,field,"stock.quant.package,create_uid",0,Created by,创建者
stock,field,"stock.return.picking,create_uid",0,Created by,创建者
stock,field,"stock.return.picking.line,create_uid",0,Created by,创建者
stock,field,"stock.transfer_details,create_uid",0,Created by,创建者
stock,field,"stock.transfer_details_items,create_uid",0,Created by,创建者
stock,field,"stock.warehouse,create_uid",0,Created by,创建者
stock,field,"stock.warehouse.orderpoint,create_uid",0,Created by,创建者
stock,field,"make.procurement,create_date",0,Created on,创建于
stock,field,"procurement.orderpoint.compute,create_date",0,Created on,创建于
stock,field,"product.putaway,create_date",0,Created on,创建于
stock,field,"product.removal,create_date",0,Created on,创建于
stock,field,"stock.change.product.qty,create_date",0,Created on,创建于
stock,field,"stock.config.settings,create_date",0,Created on,创建于
stock,field,"stock.fixed.putaway.strat,create_date",0,Created on,创建于
stock,field,"stock.incoterms,create_date",0,Created on,创建于
stock,field,"stock.inventory,create_date",0,Created on,创建于
stock,field,"stock.inventory.line,create_date",0,Created on,创建于
stock,field,"stock.location,create_date",0,Created on,创建于
stock,field,"stock.location.path,create_date",0,Created on,创建于
stock,field,"stock.location.route,create_date",0,Created on,创建于
stock,field,"stock.move.operation.link,create_date",0,Created on,创建于
stock,field,"stock.move.scrap,create_date",0,Created on,创建于
stock,field,"stock.pack.operation,create_date",0,Created on,创建于
stock,field,"stock.picking,create_date",0,Created on,创建于
stock,field,"stock.picking.type,create_date",0,Created on,创建于
stock,field,"stock.quant.package,create_date",0,Created on,创建于
stock,field,"stock.return.picking,create_date",0,Created on,创建于
stock,field,"stock.return.picking.line,create_date",0,Created on,创建于
stock,field,"stock.transfer_details,create_date",0,Created on,创建于
stock,field,"stock.transfer_details_items,create_date",0,Created on,创建于
stock,field,"stock.warehouse,create_date",0,Created on,创建于
stock,field,"stock.warehouse.orderpoint,create_date",0,Created on,创建于
stock,view,stock.move,stock.view_move_search,Creation,创建
stock,field,"stock.move,create_date",0,Creation Date,创建日期
stock,field,"stock.picking,date",0,Creation Date,创建日期
stock,field,"stock.production.lot,create_date",0,Creation Date,创建日期
stock,field,"stock.quant,create_date",0,Creation Date,创建日期
stock,help,"stock.picking,date",0,"Creation Date, usually the time of the order","Creation Date, usually the time of the order"
stock,code,addons/stock/stock.py,3433,Cross-Dock,Cross-Dock
stock,field,"stock.warehouse,crossdock_route_id",0,Crossdock Route,Crossdock Route
stock,field,"stock.pack.operation,currency",0,Currency,币别
stock,help,"stock.pack.operation,currency",0,Currency in which Unit cost is expressed,单位成本的币别
stock,model,"ir.actions.act_window,name",stock.location_open_quants,Current Stock,当前库存
stock,model,"ir.actions.act_window,name",stock.product_open_quants,Current Stock,当前库存
stock,view,stock.location,stock.view_location_form,Current Stock,当前库存
stock,help,"product.product,qty_available",0,"Current quantity of products.
In a context with a single Stock Location, this includes goods stored at this Location, or any of its children.
In a context with a single Warehouse, this includes goods stored in the Stock Location of this Warehouse, or any of its children.
stored in the Stock Location of the Warehouse of this Shop, or any of its children.
Otherwise, this includes goods stored in any Stock Location with 'internal' type.","Current quantity of products.
In a context with a single Stock Location, this includes goods stored at this Location, or any of its children.
In a context with a single Warehouse, this includes goods stored in the Stock Location of this Warehouse, or any of its children.
stored in the Stock Location of the Warehouse of this Shop, or any of its children.
Otherwise, this includes goods stored in any Stock Location with 'internal' type."
stock,code,addons/stock/stock.py,4309,Customer,客户
stock,view,stock.location,stock.view_location_search,Customer,客户
stock,field,"procurement.order,partner_dest_id",0,Customer Address,客户地址
stock,view,website,stock.report_picking,Customer Address:,客户地址：
stock,field,"product.template,sale_delay",0,Customer Lead Time,客户交货提前期
stock,field,"res.partner,property_stock_customer",0,Customer Location,客户库位
stock,selection,"stock.location,usage",0,Customer Location,客户库位
stock,view,stock.location,stock.view_location_search,Customer Locations,客户库位
stock,model,"stock.location,name",stock.stock_location_customers,Customers,客户
stock,selection,"stock.picking.type,code",0,Customers,客户
stock,view,stock.move,stock.stock_move_tree,Date,日期
stock,field,"stock.move,date",0,Date,日期
stock,field,"stock.pack.operation,date",0,Date,日期
stock,field,"stock.transfer_details_items,date",0,Date,日期
stock,view,website,stock.report_inventory,Date,日期
stock,view,stock.move,stock.stock_move_tree,Date Expected,预计日期
stock,help,"stock.picking,date_done",0,Date of Completion,完成日期
stock,field,"stock.picking,date_done",0,Date of Transfer,转移日期
stock,field,"report.stock.lines.date,date",0,Date of latest Inventory,最近盘点时间
stock,field,"report.stock.lines.date,move_date",0,Date of latest Stock Move,最近移动时间
stock,help,"stock.picking,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
stock,help,"stock.production.lot,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
stock,view,report.stock.lines.date,stock.report_stock_lines_date_tree,Dates of Inventories,盘点日期
stock,view,report.stock.lines.date,stock.report_stock_lines_date_form,Dates of Inventories & Moves,盘点与移动时间
stock,view,report.stock.lines.date,stock.report_stock_lines_date_search,Dates of Inventories & Moves,盘点与移动时间
stock,model,"ir.model,name",stock.model_report_stock_lines_date,Dates of Inventories and latest Moves,盘点及最近移动时间
stock,field,"stock.config.settings,decimal_precision",0,Decimal precision on weight,重量的小数精度
stock,field,"stock.picking.type,default_location_dest_id",0,Default Destination Location,默认目的库位
stock,help,"stock.picking,owner_id",0,Default Owner,默认所有者
stock,field,"stock.warehouse,default_resupply_wh_id",0,Default Resupply Warehouse,Default Resupply Warehouse
stock,field,"stock.picking.type,default_location_src_id",0,Default Source Location,默认源库位
stock,help,"stock.warehouse,reception_steps",0,Default incoming route to follow,Default incoming route to follow
stock,help,"stock.warehouse,delivery_steps",0,Default outgoing route to follow,Default outgoing route to follow
stock,selection,"stock.move,procure_method",0,Default: Take From Stock,Default: Take From Stock
stock,help,"stock.warehouse,route_ids",0,Defaults routes through the warehouse,Defaults routes through the warehouse
stock,help,"stock.location,putaway_strategy_id",0,"Defines the default method used for suggesting the exact location (shelf) where to store the products. This method can be enforced at the product category level, and a fallback is made on the parent locations if none is set here.","Defines the default method used for suggesting the exact location (shelf) where to store the products. This method can be enforced at the product category level, and a fallback is made on the parent locations if none is set here."
stock,help,"stock.location,removal_strategy_id",0,"Defines the default method used for suggesting the exact location (shelf) where to take the products from, which lot etc. for this location. This method can be enforced at the product category level, and a fallback is made on the parent locations if none is set here.","Defines the default method used for suggesting the exact location (shelf) where to take the products from, which lot etc. for this location. This method can be enforced at the product category level, and a fallback is made on the parent locations if none is set here."
stock,view,procurement.rule,stock.view_procurement_rule_form_stock_inherit,Delay,延期
stock,view,stock.location.path,stock.stock_location_path_form,Delay,延期
stock,field,"stock.location.path,delay",0,Delay (days),延期（天）
stock,view,stock.picking.type,stock.stock_picking_type_kanban,Delete,删除
stock,code,addons/stock/product.py,303,Delivered Qty,已交货数量
stock,model,"ir.actions.act_window,name",stock.action_deliver_move,Deliveries,交货
stock,view,product.product,stock.product_kanban_stock_view,Deliveries,交货
stock,view,product.product,stock.product_kanban_stock_view,Delivery,交货
stock,field,"product.product,delivery_count",0,Delivery,交货
stock,view,website,stock.report_picking,Delivery Address:,交货地址：
stock,field,"stock.picking,move_type",0,Delivery Method,交货方式
stock,code,addons/stock/stock.py,3312,Delivery Orders,交货单
stock,model,"stock.picking.type,name",stock.picking_type_out,Delivery Orders,交货单
stock,field,"stock.warehouse,delivery_route_id",0,Delivery Route,交货路径
stock,help,"product.template,route_ids",0,"Depending on the modules installed, this will allow you to define the route of the product: whether it will be bought, manufactured, MTO/MTS,...","Depending on the modules installed, this will allow you to define the route of the product: whether it will be bought, manufactured, MTO/MTS,..."
stock,field,"stock.move,name",0,Description,说明
stock,view,stock.move,stock.view_move_form,Destination,目标库位
stock,view,stock.move,stock.view_move_search,Destination,目标库位
stock,view,website,stock.report_picking,Destination,目标库位
stock,field,"stock.move,partner_id",0,Destination Address ,目的地址 
stock,field,"stock.location.path,location_dest_id",0,Destination Location,目标库位
stock,field,"stock.move,location_dest_id",0,Destination Location,目标库位
stock,field,"stock.pack.operation,location_dest_id",0,Destination Location,目标库位
stock,field,"stock.picking,location_dest_id",0,Destination Location,目标库位
stock,field,"stock.transfer_details_items,destinationloc_id",0,Destination Location,目标库位
stock,field,"procurement.order,move_dest_id",0,Destination Move,移动目的地
stock,field,"stock.move,move_dest_id",0,Destination Move,移动目的地
stock,field,"stock.pack.operation,result_package_id",0,Destination Package,目的包裹
stock,field,"stock.transfer_details_items,result_package_id",0,Destination package,目的包裹
stock,field,"stock.move,route_ids",0,Destination route,目的路径
stock,help,"procurement.rule,procure_method",0,Determines the procurement method of the stock move that will be generated: whether it will need to 'take from the available stock' in its source location or needs to ignore its stock and create a procurement over there.,Determines the procurement method of the stock move that will be generated: whether it will need to 'take from the available stock' in its source location or needs to ignore its stock and create a procurement over there.
stock,model,"ir.actions.act_window,help",stock.action_stock_line_date,"Display the latest Inventories and Moves done on your products and easily sort them with specific filtering criteria. If you do frequent and partial inventories, you need this report in order to ensure that the stock of each product is controlled at least once a year. This also lets you find out which products have seen little move lately and may deserve special measures (discounted sale, quality control...)","Display the latest Inventories and Moves done on your products and easily sort them with specific filtering criteria. If you do frequent and partial inventories, you need this report in order to ensure that the stock of each product is controlled at least once a year. This also lets you find out which products have seen little move lately and may deserve special measures (discounted sale, quality control...)"
stock,view,stock.move,stock.view_move_search,Done,完成
stock,view,stock.move,stock.view_move_tree,Done,完成
stock,view,stock.move,stock.view_move_tree_receipt_picking,Done,完成
stock,selection,"stock.move,state",0,Done,完成
stock,view,stock.picking,stock.view_picking_internal_search,Done,完成
stock,model,"ir.actions.act_window,name",stock.action_picking_tree_done,Done Transfers,完成的转移
stock,model,"ir.actions.act_window,name",stock.action_picking_tree_done_grouped,Done Transfers by Date,Done Transfers by Date
stock,selection,"stock.inventory,state",0,Draft,草稿
stock,view,stock.picking,stock.view_picking_internal_search,Draft,草稿
stock,selection,"stock.picking,state",0,Draft,草稿
stock,view,stock.picking,stock.view_picking_internal_search,Draft Moves,草稿移动
stock,view,stock.picking.type,stock.stock_picking_type_kanban,Edit...,编辑...
stock,code,addons/stock/wizard/stock_transfer_details.py,114,Enter transfer details,Enter transfer details
stock,code,addons/stock/stock.py,654,Error,Error
stock,code,addons/stock/stock.py,2379,Error,Error
stock,code,addons/stock/stock.py,2487,Error,Error
stock,code,addons/stock/stock.py,2491,Error,Error
stock,code,addons/stock/stock.py,3799,Error,Error
stock,code,addons/stock/stock.py,374,Error!,Error!
stock,code,addons/stock/stock.py,492,Error!,Error!
stock,code,addons/stock/stock.py,3017,Error!,Error!
stock,code,addons/stock/stock.py,3115,Error!,Error!
stock,code,addons/stock/stock.py,3799,Everything inside a package should be in the same location,包裹里面的东西应该在同一个库位
stock,view,product.template,stock.product_template_search_form_view_stock,Exhausted Stock,Exhausted Stock
stock,field,"stock.move,date_expected",0,Expected Date,预计日期
stock,view,stock.picking,stock.view_picking_internal_search,Expected Date,预计日期
stock,field,"stock.config.settings,module_product_expiry",0,Expiry date on serial numbers,系列号上的过期日期
stock,code,addons/stock/stock.py,1338,Extra Move: ,Extra Move: 
stock,help,"product.removal,method",0,"FIFO, LIFO...","FIFO, LIFO..."
stock,code,addons/stock/static/src/xml/picking.xml,101,Filter by location...,Filter by location...
stock,view,stock.quant,stock.quant_search_view,Filters,筛选
stock,view,product.putaway,stock.view_putaway,Fixed Locations Per Categories,每个分类固定库位
stock,field,"product.putaway,fixed_location_ids",0,Fixed Locations Per Product Category,每个产品分类固定库位
stock,field,"stock.picking,message_follower_ids",0,Followers,关注者
stock,field,"stock.production.lot,message_follower_ids",0,Followers,关注者
stock,view,stock.move,stock.view_move_picking_form,Force Availability,强制可用
stock,view,stock.picking,stock.view_picking_form,Force Availability,强制可用
stock,field,"product.category,removal_strategy_id",0,Force Removal Strategy,Force Removal Strategy
stock,help,"product.template,track_incoming",0,Forces to specify a Serial Number for all moves containing this product and coming from a Supplier Location,为包含该产品和来自供应商库位的所有移动单 强制指定一个 系列号
stock,help,"product.template,track_outgoing",0,Forces to specify a Serial Number for all moves containing this product and going to a Customer Location,强制给所有包含将要进入客户库位的这个产品的移动指定一个系列号
stock,help,"product.template,track_all",0,Forces to specify a Serial Number on each and every operation related to this product,Forces to specify a Serial Number on each and every operation related to this product
stock,view,product.template,stock.product_template_search_form_view_stock,Forecast Available Products,Forecast Available Products
stock,view,product.template,stock.product_template_search_form_view_stock,Forecast Exhausted Stock,Forecast Exhausted Stock
stock,view,product.template,stock.product_template_search_form_view_stock,Forecast Negative Stock,Forecast Negative Stock
stock,field,"product.product,virtual_available",0,Forecast Quantity,预测数量
stock,help,"product.product,virtual_available",0,"Forecast quantity (computed as Quantity On Hand - Outgoing + Incoming)
In a context with a single Stock Location, this includes goods stored in this location, or any of its children.
In a context with a single Warehouse, this includes goods stored in the Stock Location of this Warehouse, or any of its children.
Otherwise, this includes goods stored in any Stock Location with 'internal' type.","Forecast quantity (computed as Quantity On Hand - Outgoing + Incoming)
In a context with a single Stock Location, this includes goods stored in this location, or any of its children.
In a context with a single Warehouse, this includes goods stored in the Stock Location of this Warehouse, or any of its children.
Otherwise, this includes goods stored in any Stock Location with 'internal' type."
stock,view,product.template,stock.product_template_kanban_stock_view,Forecasted:,预测：
stock,code,addons/stock/static/src/xml/picking.xml,124,From,从
stock,field,"product.template,track_all",0,Full Lots Traceability,完全批次跟踪
stock,code,addons/stock/product.py,301,Future Deliveries,未来送货
stock,code,addons/stock/product.py,307,Future P&L,Future P&L
stock,code,addons/stock/product.py,319,Future Productions,未来生产
stock,code,addons/stock/product.py,313,Future Qty,未来数量
stock,code,addons/stock/product.py,291,Future Receipts,未来收货
stock,code,addons/stock/product.py,297,Future Stock,未来库存
stock,view,stock.picking,stock.view_picking_form,General Informations,一般信息
stock,field,"stock.config.settings,module_procurement_jit",0,Generate procurement in real time,实时产生补货
stock,help,"stock.fixed.putaway.strat,sequence",0,"Give to the more specialized category, a higher priority to have them in top of the list.","Give to the more specialized category, a higher priority to have them in top of the list."
stock,help,"stock.warehouse,default_resupply_wh_id",0,Goods will always be resupplied from this warehouse,货品总是由此仓库重新供货
stock,view,stock.inventory,stock.view_inventory_filter,Group By,分组于
stock,view,stock.move,stock.view_move_search,Group By,分组于
stock,view,stock.picking,stock.view_picking_internal_search,Group By,分组于
stock,view,stock.production.lot,stock.search_product_lot_filter,Group By,分组于
stock,view,stock.warehouse.orderpoint,stock.warehouse_orderpoint_search,Group By,分组于
stock,view,stock.quant,stock.quant_search_view,Group by...,分组
stock,view,stock.quant.package,stock.quant_package_search_view,Group by...,分组
stock,view,procurement.order,stock.view_procurement_form_stock_inherit,Group's Pickings,同组的分拣
stock,field,"stock.pack.operation,processed",0,Has been processed?,是否已处理？
stock,field,"stock.location,posz",0,Height (Z),高度(Z)
stock,help,"stock.picking,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.",记住交谈者的主要特征（信息的编号，。。。），此主要特征为html格式，以便插入看板视图。
stock,help,"stock.production.lot,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.",记住交谈者的主要特征（信息的编号，。。。），此主要特征为html格式，以便插入看板视图。
stock,field,"make.procurement,id",0,ID,ID
stock,field,"procurement.orderpoint.compute,id",0,ID,ID
stock,field,"product.putaway,id",0,ID,ID
stock,field,"product.removal,id",0,ID,ID
stock,field,"report.stock.lines.date,id",0,ID,ID
stock,field,"stock.change.product.qty,id",0,ID,ID
stock,field,"stock.config.settings,id",0,ID,ID
stock,field,"stock.fixed.putaway.strat,id",0,ID,ID
stock,field,"stock.incoterms,id",0,ID,ID
stock,field,"stock.inventory,id",0,ID,ID
stock,field,"stock.inventory.line,id",0,ID,ID
stock,field,"stock.location,id",0,ID,ID
stock,field,"stock.location.path,id",0,ID,ID
stock,field,"stock.location.route,id",0,ID,ID
stock,field,"stock.move,id",0,ID,ID
stock,field,"stock.move.operation.link,id",0,ID,ID
stock,field,"stock.move.scrap,id",0,ID,ID
stock,field,"stock.pack.operation,id",0,ID,ID
stock,field,"stock.picking,id",0,ID,ID
stock,field,"stock.picking.type,id",0,ID,ID
stock,field,"stock.production.lot,id",0,ID,ID
stock,field,"stock.quant,id",0,ID,ID
stock,field,"stock.quant.package,id",0,ID,ID
stock,field,"stock.return.picking,id",0,ID,ID
stock,field,"stock.return.picking.line,id",0,ID,ID
stock,field,"stock.transfer_details,id",0,ID,ID
stock,field,"stock.transfer_details_items,id",0,ID,ID
stock,field,"stock.warehouse,id",0,ID,ID
stock,field,"stock.warehouse.orderpoint,id",0,ID,ID
stock,code,addons/stock/stock.py,2836,INV:,INV:
stock,code,addons/stock/wizard/stock_change_product_qty.py,97,INV: %s,盘点:%s
stock,field,"stock.quant,name",0,Identifier,标识
stock,view,stock.inventory,stock.view_inventory_form,"If a product is not at the right place, set the checked quantity to 0 and create a new line with correct location.","If a product is not at the right place, set the checked quantity to 0 and create a new line with correct location."
stock,help,"stock.picking,message_unread",0,If checked new messages require your attention.,查看是否有需要留意的新信息。
stock,help,"stock.production.lot,message_unread",0,If checked new messages require your attention.,查看是否有需要留意的新信息。
stock,help,"stock.location.path,propagate",0,"If checked, when the previous move is cancelled or split, the move generated by this move will too","If checked, when the previous move is cancelled or split, the move generated by this move will too"
stock,help,"procurement.rule,propagate",0,"If checked, when the previous move of the move (which was generated by a next procurement) is cancelled or split, the move generated by this move will too","If checked, when the previous move of the move (which was generated by a next procurement) is cancelled or split, the move generated by this move will too"
stock,help,"stock.move,propagate",0,"If checked, when this move is cancelled, cancel the linked move too",如果选中，在取消本移动时也取消相关移动。
stock,help,"procurement.rule,route_id",0,"If route_id is False, the rule is global","If route_id is False, the rule is global"
stock,help,"stock.pack.operation,result_package_id",0,"If set, the operations are packed into this package","If set, the operations are packed into this package"
stock,help,"stock.warehouse.orderpoint,active",0,"If the active field is set to False, it will allow you to hide the orderpoint without removing it.",如果没有选中“可用”字段，那么将隐藏订货单记录且不会删除它。
stock,help,"stock.location.route,active",0,"If the active field is set to False, it will allow you to hide the route without removing it.","If the active field is set to False, it will allow you to hide the route without removing it."
stock,view,stock.picking,stock.view_picking_form,"If there is no product but a source package, this means the source package was moved entirely.  If there is a product and a source package, the product was taken from the source package.","If there is no product but a source package, this means the source package was moved entirely.  If there is a product and a source package, the product was taken from the source package."
stock,help,"stock.quant,negative_move_id",0,"If this is a negative quant, this will be the move that caused this negative quant.","If this is a negative quant, this will be the move that caused this negative quant."
stock,help,"stock.picking,backorder_id",0,"If this shipment was split, then this field links to the shipment which contains the already processed part.",如果这个装运单被分割，该字段将连接到包括了已经处理的部分的装运单。
stock,help,"stock.location.path,active",0,"If unchecked, it will allow you to hide the rule without removing it.","If unchecked, it will allow you to hide the rule without removing it."
stock,help,"stock.inventory,filter",0,"If you do an entire inventory, you can choose 'All Products' and it will prefill the inventory with the current stock.  If you only do some products  (e.g. Cycle Counting) you can choose 'Manual Selection of Products' and the system won't propose anything.  You can also let the system propose for a single product / lot /... ","If you do an entire inventory, you can choose 'All Products' and it will prefill the inventory with the current stock.  If you only do some products  (e.g. Cycle Counting) you can choose 'Manual Selection of Products' and the system won't propose anything.  You can also let the system propose for a single product / lot /... "
stock,selection,"stock.inventory,state",0,In Progress,进行中
stock,field,"stock.warehouse,in_type_id",0,In Type,In Type
stock,help,"procurement.order,partner_dest_id",0,"In case of dropshipping, we need to know the destination address more precisely","In case of dropshipping, we need to know the destination address more precisely"
stock,field,"product.product,incoming_qty",0,Incoming,入库
stock,field,"product.template,incoming_qty",0,Incoming,入库
stock,model,"ir.actions.act_window,name",stock.action_receipt_picking_move,Incoming  Products,入库产品
stock,field,"stock.quant,in_date",0,Incoming Date,入库日期
stock,field,"stock.warehouse,reception_steps",0,Incoming Shipments,入库
stock,help,"stock.incoterms,code",0,Incoterm Standard Code,国际贸易术语标准代码
stock,model,"ir.actions.act_window,name",stock.action_incoterms_tree,Incoterms,贸易术语
stock,model,"ir.model,name",stock.model_stock_incoterms,Incoterms,贸易术语
stock,model,"ir.ui.menu,name",stock.menu_action_incoterm_open,Incoterms,贸易术语
stock,view,stock.incoterms,stock.stock_incoterms_form,Incoterms,贸易术语
stock,view,stock.incoterms,stock.view_incoterms_tree,Incoterms,贸易术语
stock,help,"stock.incoterms,name",0,Incoterms are series of sales terms. They are used to divide transaction costs and responsibilities between buyer and seller and reflect state-of-the-art transportation practices.,Incoterms are series of sales terms. They are used to divide transaction costs and responsibilities between buyer and seller and reflect state-of-the-art transportation practices.
stock,code,addons/stock/stock.py,1991,Information,信息
stock,code,addons/stock/stock.py,3392,Input,接收
stock,model,"stock.location,name",stock.stock_location_company,Input,接收
stock,field,"stock.warehouse,wh_input_stock_loc_id",0,Input Location,接收库存
stock,help,"stock.config.settings,module_stock_picking_wave",0,Install the picking wave module which will help you grouping your pickings and processing them in batch,Install the picking wave module which will help you grouping your pickings and processing them in batch
stock,model,"stock.location,name",stock.stock_location_inter_wh,Inter Company Transit,Inter Company Transit
stock,view,stock.location,stock.view_location_search,Internal,内部
stock,selection,"stock.picking.type,code",0,Internal,内部
stock,selection,"stock.location,usage",0,Internal Location,内部库位
stock,view,stock.location,stock.view_location_search,Internal Locations,内部库位
stock,view,stock.quant,stock.quant_search_view,Internal Locations,内部库位
stock,field,"stock.picking,move_lines",0,Internal Moves,内部移动
stock,field,"stock.production.lot,ref",0,Internal Reference,内部单号
stock,code,addons/stock/stock.py,3323,Internal Transfers,内部转移
stock,model,"stock.picking.type,name",stock.picking_type_internal,Internal Transfers,内部转移
stock,field,"res.company,internal_transit_location_id",0,Internal Transit Location,内部交通库位
stock,field,"stock.warehouse,int_type_id",0,Internal Type,内部类型
stock,help,"stock.production.lot,ref",0,Internal reference number in case it differs from the manufacturer's serial number,内部相关单号它不同与制造商序列号
stock,field,"stock.inventory,location_id",0,Inventoried Location,盘点库位
stock,field,"stock.inventory,lot_id",0,Inventoried Lot/Serial Number,已盘点批次/序列号
