module,type,name,res_id,src,value
hr_evaluation,model,"survey.question,comments_message",hr_evaluation.opinion_2_4,"If other, precise:","If other, precise:"
hr_evaluation,model,"survey.question,comments_message",hr_evaluation.opinion_2_5,"If other, precise:","If other, precise:"
hr_evaluation,model,"survey.question,comments_message",hr_evaluation.opinion_2_6,"If other, precise:","If other, precise:"
hr_evaluation,model,"survey.question,comments_message",hr_evaluation.opinion_2_7,"If other, precise:","If other, precise:"
hr_evaluation,help,"hr_evaluation.evaluation,note_action",0,"If the evaluation does not meet the expectations, you can propose an action plan","If the evaluation does not meet the expectations, you can propose an action plan"
hr_evaluation,view,hr.evaluation.report,hr_evaluation.view_evaluation_report_search,In Progress,进行中
hr_evaluation,selection,"hr.evaluation.interview,state",0,In progress,进行中
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.evaluation_search,In progress,进行中
hr_evaluation,view,hr.evaluation.report,hr_evaluation.view_evaluation_report_search,In progress Evaluations,正在进行的评估
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_1_5,Initiative and self autonomy,Initiative and self autonomy
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.view_hr_evaluation_form,Internal Notes,内部备注
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_form,Interview Appraisal,面试测评
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_tree,Interview Appraisal,面试测评
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_evaluation_calendar,Interview Request,面试要求
hr_evaluation,model,"ir.actions.act_window,name",hr_evaluation.action_hr_evaluation_interview_tree,Interview Requests,面试要求
hr_evaluation,model,"ir.ui.menu,name",hr_evaluation.menu_open_hr_evaluation_interview_requests,Interview Requests,面试要求
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_form,Interviewer,面试主持
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_search,Interviewer,面试主持
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_tree,Interviewer,面试主持
hr_evaluation,field,"hr.evaluation.interview,user_id",0,Interviewer,面试主持
hr_evaluation,model,"ir.actions.act_window,name",hr_evaluation.act_hr_employee_2_hr__evaluation_interview,Interviews,面试
hr_evaluation,field,"hr.evaluation.interview,message_is_follower",0,Is a Follower,是一个关注者
hr_evaluation,field,"hr_evaluation.evaluation,message_is_follower",0,Is a Follower,是一个关注者
hr_evaluation,field,"hr.evaluation.interview,message_last_post",0,Last Message Date,最后信息日期
hr_evaluation,field,"hr_evaluation.evaluation,message_last_post",0,Last Message Date,最后信息日期
hr_evaluation,field,"hr.evaluation.interview,write_uid",0,Last Updated by,最后更新
hr_evaluation,field,"hr_evaluation.evaluation,write_uid",0,Last Updated by,最后更新
hr_evaluation,field,"hr_evaluation.plan,write_uid",0,Last Updated by,最后更新
hr_evaluation,field,"hr_evaluation.plan.phase,write_uid",0,Last Updated by,最后更新
hr_evaluation,field,"hr.evaluation.interview,write_date",0,Last Updated on,最后更新
hr_evaluation,field,"hr_evaluation.evaluation,write_date",0,Last Updated on,最后更新
hr_evaluation,field,"hr_evaluation.plan,write_date",0,Last Updated on,最后更新
hr_evaluation,field,"hr_evaluation.plan.phase,write_date",0,Last Updated on,最后更新
hr_evaluation,model,"survey.question,question",hr_evaluation.opinion_2_2,Leadership,Leadership
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_2_3,Leadership: create a challenging and motivating work environment aligned with the company's strategy,Leadership: create a challenging and motivating work environment aligned with the company's strategy
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_2_4,Leadership: sustain subordinates in their professional growth,Leadership: sustain subordinates in their professional growth
hr_evaluation,view,hr_evaluation.plan.phase,hr_evaluation.view_hr_evaluation_plan_phase_form,Legend,图表
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_2_3,Listens and takes into account all ideas and do his best to put in place the best of these,Listens and takes into account all ideas and do his best to put in place the best of these
hr_evaluation,view,hr_evaluation.plan.phase,hr_evaluation.view_hr_evaluation_plan_phase_form,Mail Body,邮件内容
hr_evaluation,view,hr_evaluation.plan.phase,hr_evaluation.view_hr_evaluation_plan_phase_form,Mail Settings,邮件设置
hr_evaluation,selection,"hr.evaluation.report,rating",0,Meet expectations,达到预期目标
hr_evaluation,selection,"hr_evaluation.evaluation,rating",0,Meet expectations,达到预期目标
hr_evaluation,field,"hr.evaluation.interview,message_ids",0,Messages,消息
hr_evaluation,field,"hr_evaluation.evaluation,message_ids",0,Messages,消息
hr_evaluation,help,"hr.evaluation.interview,message_ids",0,Messages and communication history,消息和通信历史
hr_evaluation,help,"hr_evaluation.evaluation,message_ids",0,Messages and communication history,消息和通信历史
hr_evaluation,model,"survey.question,question",hr_evaluation.opinion_2_6,Miscellaneous,杂项
hr_evaluation,view,hr.evaluation.report,hr_evaluation.view_evaluation_report_search,Month,月
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_5_2,"My best achievements have been communicated to the community, internally or to customers","My best achievements have been communicated to the community, internally or to customers"
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_1_2,My job provides me with a sense of personal accomplishment,My job provides me with a sense of personal accomplishment
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_4_1,"My work contributes towards the continuous improvement of the company, our services or products","My work contributes towards the continuous improvement of the company, our services or products"
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_1_1,Name,名称
hr_evaluation,model,"survey.question,question",hr_evaluation.opinion_1_1,Name of your direct supervisor,Name of your direct supervisor
hr_evaluation,selection,"hr_evaluation.evaluation,state",0,New,新建
hr_evaluation,field,"hr.employee,evaluation_date",0,Next Appraisal Date,下一个评估日期
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_2_1,Objectives,Objectives
hr_evaluation,model,"survey.question,question",hr_evaluation.opinion_2_5,Openness,Openness
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_4_4,Our workgroup identifies and reduces waste of time in our activities and processes,Our workgroup identifies and reduces waste of time in our activities and processes
hr_evaluation,field,"hr.evaluation.report,rating",0,Overall Rating,总评分
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_4_3,"Overall, I believe the quality of products and/or services my workgroup delivers is improving","Overall, I believe the quality of products and/or services my workgroup delivers is improving"
hr_evaluation,field,"hr.evaluation.report,overpass_delay",0,Overpassed Deadline,超越截止日期
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.evaluation_search,Pending,等待中
hr_evaluation,model,"ir.ui.menu,name",hr_evaluation.menu_eval_hr_config,Periodic Appraisal,定期评估
hr_evaluation,field,"hr_evaluation.plan,month_next",0,Periodicity of Appraisal (months),评估周期（月数）
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_4_2,Personal Performance Objectives,Personal Performance Objectives
hr_evaluation,field,"hr_evaluation.plan.phase,name",0,Phase,阶段
hr_evaluation,view,hr.evaluation.report,hr_evaluation.view_evaluation_report_search,Plan,计划
hr_evaluation,field,"hr.evaluation.report,plan_id",0,Plan,计划
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.evaluation_search,Plan,计划
hr_evaluation,field,"hr_evaluation.evaluation,plan_id",0,Plan,计划
hr_evaluation,selection,"hr.evaluation.report,state",0,Plan In Progress,进行中的计划
hr_evaluation,selection,"hr_evaluation.evaluation,state",0,Plan In Progress,进行中的计划
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_1_2,Position Title,职位头衔
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_form,Print Survey,打印问卷
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_tree,Print Survey,打印问卷
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_4_1,Professional Development Objectives,Professional Development Objectives
hr_evaluation,model,"survey.page,title",hr_evaluation.appraisal_4,Professional Development and Performance Plan,Professional Development and Performance Plan
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_4_3,Project Objectives,Project Objectives
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_1_12,Promptness and attendance record,Promptness and attendance record
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.view_hr_evaluation_form,Public Notes,公开备注
hr_evaluation,code,addons/hr_evaluation/hr_evaluation.py,83,Regarding ,关于 
hr_evaluation,field,"hr.evaluation.report,request_id",0,Request ID,Request ID
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.view_hr_evaluation_form,Reset to Draft,重置为草稿
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_2_2,Results,Results
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_2_1,"Results of the bottom-up survey and mitigation actions to face technical, organizational, structural and/or relational issues","Results of the bottom-up survey and mitigation actions to face technical, organizational, structural and/or relational issues"
hr_evaluation,model,"ir.actions.act_window,name",hr_evaluation.action_evaluation_plans_installer,Review Appraisal Plans,复核评估计划
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_search,Search Appraisal,搜索评估
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.evaluation_search,Search Appraisal,搜索评估
hr_evaluation,selection,"hr_evaluation.plan.phase,action",0,Self Appraisal Requests,自我评估申请
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_form,Send Reminder Email,发送提醒邮件
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_tree,Send Reminder Email,发送提醒邮件
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_form,Send Request,发送请求
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_tree,Send Request,发送请求
hr_evaluation,help,"hr_evaluation.plan.phase,send_answer_employee",0,Send all answers to the employee,发送所有答案给员工
hr_evaluation,help,"hr_evaluation.plan.phase,send_answer_manager",0,Send all answers to the manager,发送所有的答案给经理
hr_evaluation,help,"hr_evaluation.plan.phase,send_anonymous_employee",0,Send an anonymous summary to the employee,给员工发一个匿名摘要
hr_evaluation,help,"hr_evaluation.plan.phase,send_anonymous_manager",0,Send an anonymous summary to the manager,发送匿名摘要给经理
hr_evaluation,field,"hr_evaluation.plan.phase,mail_feature",0,Send mail for this phase,这阶段发送邮件
hr_evaluation,view,hr_evaluation.plan.phase,hr_evaluation.view_hr_evaluation_plan_phase_form,Send to Employees,发送给员工
hr_evaluation,view,hr_evaluation.plan.phase,hr_evaluation.view_hr_evaluation_plan_phase_form,Send to Managers,发给经理
hr_evaluation,field,"hr_evaluation.plan.phase,sequence",0,Sequence,序列
hr_evaluation,selection,"hr.evaluation.report,rating",0,Significantly bellow expectations,大大低于期望
hr_evaluation,selection,"hr_evaluation.evaluation,rating",0,Significantly below expectations,Significantly below expectations
hr_evaluation,selection,"hr.evaluation.report,rating",0,Significantly exceeds expectations,大大超过预期
hr_evaluation,selection,"hr_evaluation.evaluation,rating",0,Significantly exceeds expectations,大大超过预期
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.view_hr_evaluation_form,Start Appraisal,开始评估
hr_evaluation,field,"hr.evaluation.interview,state",0,State,省
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_search,Status,状态
hr_evaluation,view,hr.evaluation.report,hr_evaluation.view_evaluation_report_search,Status,状态
hr_evaluation,field,"hr.evaluation.report,state",0,Status,状态
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.evaluation_search,Status,状态
hr_evaluation,field,"hr_evaluation.evaluation,state",0,Status,状态
hr_evaluation,field,"hr_evaluation.plan.phase,email_subject",0,Subject,主题
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_3_1,Subject,主题
hr_evaluation,field,"hr.evaluation.interview,message_summary",0,Summary,摘要
hr_evaluation,field,"hr_evaluation.evaluation,message_summary",0,Summary,摘要
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_3_2,Supervisors only,Supervisors only
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_search,Survey,调查
hr_evaluation,field,"hr.evaluation.interview,request_id",0,Survey Request,Survey Request
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_1_4,"Taking everything into account, how satisfied are you with your current job?","Taking everything into account, how satisfied are you with your current job?"
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_1_4,"Team spirit: ability to work efficiently with peers, manage the conflicts with diplomacy","Team spirit: ability to work efficiently with peers, manage the conflicts with diplomacy"
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_1_10,Technical skills regarding to the job requirements,Technical skills regarding to the job requirements
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_1_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_1_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_1_3,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_1_4,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_1_5,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_2_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_2_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_2_3,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_3_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_3_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_4_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_4_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_4_3,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.appraisal_5_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_1_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_1_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_1,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_2,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_3,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_4,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_5,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_6,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,model,"survey.question,validation_error_msg",hr_evaluation.opinion_2_7,The answer you entered has an invalid format.,The answer you entered has an invalid format.
hr_evaluation,help,"hr.employee,evaluation_date",0,The date of the next appraisal is computed by the appraisal plan's dates (first appraisal + periodicity).,下次评估的日期是按评估计划的日期计算出来的 （首次评估 + 周期）
hr_evaluation,help,"hr_evaluation.plan,month_next",0,The number of month that depicts the delay between each evaluation of this plan (after the first one).,这个月份数字描述了计划中每次考评的间距（首次之后）
hr_evaluation,help,"hr_evaluation.evaluation,rating",0,This is the appreciation on which the evaluation is summarized.,这是评估总结的评价
hr_evaluation,help,"hr_evaluation.plan,month_first",0,This number of months will be used to schedule the first evaluation date of the employee when selecting an evaluation plan. ,这个月份将在选择的考评计划里对员工进行首次考评。 
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_1_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_1_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_1_3,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_1_4,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_1_5,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_2_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_2_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_2_3,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_3_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_3_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_4_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_4_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_4_3,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.appraisal_5_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_1_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_1_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_1,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_2,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_3,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_4,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_5,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_6,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.question,constr_error_msg",hr_evaluation.opinion_2_7,This question requires an answer.,This question requires an answer.
hr_evaluation,model,"survey.label,value",hr_evaluation.arow_3_1_15,Time management: projects/tasks are completed on time,Time management: projects/tasks are completed on time
hr_evaluation,view,hr.evaluation.interview,hr_evaluation.view_hr_evaluation_interview_search,To Do,待办
hr_evaluation,selection,"hr_evaluation.plan.phase,action",0,Top-Down Appraisal Requests,自上而下的评估申请
hr_evaluation,field,"hr.evaluation.interview,message_unread",0,Unread Messages,未读消息
hr_evaluation,field,"hr_evaluation.evaluation,message_unread",0,Unread Messages,未读消息
hr_evaluation,model,"survey.question,question",hr_evaluation.appraisal_5_1,Use the following space to make any comments regarding the above performance evaluation.,Use the following space to make any comments regarding the above performance evaluation.
hr_evaluation,view,hr_evaluation.evaluation,hr_evaluation.view_hr_evaluation_form,Validate Appraisal,确认评估
hr_evaluation,field,"hr_evaluation.plan.phase,wait",0,Wait Previous Phases,等待前面的阶段
hr_evaluation,selection,"hr_evaluation.evaluation,state",0,Waiting Appreciation,等待考评
hr_evaluation,code,addons/hr_evaluation/hr_evaluation.py,239,Warning!,Warning!
hr_evaluation,code,addons/hr_evaluation/hr_evaluation.py,339,Warning!,Warning!
hr_evaluation,field,"hr.evaluation.interview,website_message_ids",0,Website Messages,网站消息
hr_evaluation,field,"hr_evaluation.evaluation,website_message_ids",0,Website Messages,网站消息
hr_evaluation,help,"hr.evaluation.interview,website_message_ids",0,Website communication history,网站沟通记录
hr_evaluation,help,"hr_evaluation.evaluation,website_message_ids",0,Website communication history,网站沟通记录
hr_evaluation,model,"survey.label,value",hr_evaluation.oprow_2_4_2,"What I did several months ago is still of use to the company, the services or the products today","What I did several months ago is still of use to the company, the services or the products today"
hr_evaluation,model,"survey.page,title",hr_evaluation.appraisal_2,Work Plan,Work Plan
hr_evaluation,code,addons/hr_evaluation/hr_evaluation.py,239,"You cannot change state, because some appraisal forms have not been completed.","You cannot change state, because some appraisal forms have not been completed."
hr_evaluation,code,addons/hr_evaluation/hr_evaluation.py,339,You cannot start evaluation without Appraisal.,没有评估计划无法开始评估
hr_expense,field,"hr.expense.report,no_of_account",0,# of Accounts,# 科目
hr_expense,field,"hr.expense.report,nbr",0,# of Lines,# 明细
hr_expense,field,"hr.expense.report,no_of_products",0,# of Products,# 产品
hr_expense,view,website,hr_expense.report_expense,(Date and signature).,(Date and signature).
hr_expense,model,"ir.actions.act_window,help",hr_expense.hr_expense_product,"<p class=""oe_view_nocontent_create"">
                Click to create a new expense category. 
             </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to create a new expense category. 
             </p>
            "
hr_expense,model,"ir.actions.act_window,help",hr_expense.expense_all,"<p class=""oe_view_nocontent_create"">
                Click to register new expenses. 
              </p><p>
                Odoo will ensure the whole process is followed; the expense
                sheet is validated by manager(s), the employee is reimbursed
                from his expenses, some expenses must be re-invoiced to the
                customers.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to register new expenses. 
              </p><p>
                Odoo will ensure the whole process is followed; the expense
                sheet is validated by manager(s), the employee is reimbursed
                from his expenses, some expenses must be re-invoiced to the
                customers.
              </p>
            "
hr_expense,selection,"hr.expense.report,state",0,Accepted,已接受
hr_expense,view,hr.expense.expense,hr_expense.view_expenses_form,Accounting,会计
hr_expense,view,hr.expense.expense,hr_expense.view_expenses_form,Accounting Data,会计数据
hr_expense,field,"hr.expense.line,analytic_account",0,Analytic account,分析账户
hr_expense,field,"hr.expense.report,analytic_account",0,Analytic account,分析账户
hr_expense,view,hr.expense.expense,hr_expense.view_expenses_form,Approve,批准
hr_expense,selection,"hr.expense.expense,state",0,Approved,已审批
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Approved,已审批
hr_expense,model,"mail.message.subtype,name",hr_expense.mt_expense_approved,Approved,已审批
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Approved Expenses,已批准的报销单
hr_expense,field,"hr.expense.report,price_average",0,Average Price,平均价格
hr_expense,field,"product.template,hr_expense_ok",0,Can be Expensed,可支出
hr_expense,selection,"hr.expense.report,state",0,Cancelled,已取消
hr_expense,view,website,hr_expense.report_expense,"Certified honest and conform,",已证明真实和一致
hr_expense,field,"hr.expense.expense,company_id",0,Company,公司
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Company,公司
hr_expense,field,"hr.expense.report,company_id",0,Company,公司
hr_expense,view,hr.expense.expense,hr_expense.view_editable_expenses_tree,Confirm,确认
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Confirm Expenses,确认报销单
hr_expense,field,"hr.expense.expense,date_confirm",0,Confirmation Date,确认日期
hr_expense,field,"hr.expense.report,date_confirm",0,Confirmation Date,确认日期
hr_expense,view,hr.expense.expense,hr_expense.view_hr_expense_filter,Confirmed Expenses,已确认费用
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Create Month,Create Month
hr_expense,field,"hr.expense.expense,create_uid",0,Created by,创建者
hr_expense,field,"hr.expense.line,create_uid",0,Created by,创建者
hr_expense,field,"hr.expense.expense,create_date",0,Created on,创建于
hr_expense,field,"hr.expense.line,create_date",0,Created on,创建于
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Creation Date,创建日期
hr_expense,field,"hr.expense.report,create_date",0,Creation Date,创建日期
hr_expense,field,"hr.expense.expense,currency_id",0,Currency,币别
hr_expense,field,"hr.expense.report,currency_id",0,Currency,币别
hr_expense,field,"hr.expense.expense,date",0,Date,日期
hr_expense,field,"hr.expense.line,date_value",0,Date,日期
hr_expense,view,website,hr_expense.report_expense,Date,日期
hr_expense,field,"hr.expense.report,date",0,Date ,日期 
hr_expense,help,"hr.expense.expense,date_valid",0,Date of the acceptation of the sheet expense. It's filled when the button Accept is pressed.,费用表的同意日期，它填好时按下同意按钮。
hr_expense,help,"hr.expense.expense,date_confirm",0,Date of the confirmation of the sheet expense. It's filled when the button Confirm is pressed.,费用表的确认日期，它填满时按下确认按钮
hr_expense,help,"hr.expense.expense,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
hr_expense,view,website,hr_expense.report_expense,Date:,Date:
hr_expense,model,"ir.actions.act_window,help",hr_expense.product_normal_form_view_installer,"Define one product for each expense type allowed for an employee (travel by car, hostel, restaurant, etc). If you reimburse the employees at a fixed rate, set a cost and a unit of measure on the product. If you reimburse based on real costs, set the cost at 0.00. The user will set the real price when recording his expense sheet.",为员工可以使用的每个费用类型设置一个产品（交通费、住宿费、餐费等）。如果你报销固定费用，设置产品的成本和单位。如果实报实销，设置成本为0。用户在输入报销单时会输入实际金额。
hr_expense,field,"hr.expense.report,delay_confirm",0,Delay to Confirm,推延确认
hr_expense,field,"hr.expense.report,delay_valid",0,Delay to Valid,推延生效
hr_expense,view,hr.expense.expense,hr_expense.view_hr_expense_filter,Department,部门
hr_expense,field,"hr.expense.expense,department_id",0,Department,部门
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Department,部门
hr_expense,field,"hr.expense.report,department_id",0,Department,部门
hr_expense,view,hr.expense.expense,hr_expense.view_expenses_form,Description,说明
hr_expense,field,"hr.expense.expense,name",0,Description,说明
hr_expense,field,"hr.expense.line,description",0,Description,说明
hr_expense,view,website,hr_expense.report_expense,Description:,说明：
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Done,完成
hr_expense,selection,"hr.expense.report,state",0,Done,完成
hr_expense,view,hr.expense.report,hr_expense.view_hr_expense_report_search,Done Expenses,Done Expenses
hr_expense,selection,"hr.expense.report,state",0,Draft,草稿
hr_expense,view,hr.expense.expense,hr_expense.view_hr_expense_filter,Employee,雇员
hr_expense,field,"hr.expense.expense,employee_id",0,Employee,雇员
hr_expense,field,"hr.expense.report,employee_id",0,Employee's Name,员工姓名
hr_expense,view,website,hr_expense.report_expense,Employee:,Employee:
hr_expense,code,addons/hr_expense/hr_expense.py,167,Error!,Error!
hr_expense,code,addons/hr_expense/hr_expense.py,230,Error!,Error!
hr_expense,code,addons/hr_expense/hr_expense.py,232,Error!,Error!
hr_expense,code,addons/hr_expense/hr_expense.py,344,Error!,Error!
hr_expense,code,addons/hr_expense/hr_expense.py,348,Error!,Error!
hr_expense,view,hr.expense.expense,hr_expense.view_hr_expense_filter,Expense,费用
hr_expense,field,"hr.expense.line,expense_id",0,Expense,费用
hr_expense,model,"ir.model,name",hr_expense.model_hr_expense_expense,Expense,费用
hr_expense,code,addons/hr_expense/hr_expense.py,373,Expense Account Move,Expense Account Move
hr_expense,model,"ir.actions.act_window,name",hr_expense.hr_expense_product,Expense Categories,Expense Categories
